fire_id,park_agency,park_name,fire_name,fire_year,cause_description,fire_size,fire_size_class,latitude,longitude,state
238728,NPS,Grand Canyon National Park,RAIL,1994,Campfire,0.1,A,36.04819,-112.2,AZ
238729,NPS,Grand Canyon National Park,TIE,1994,Campfire,0.1,A,36.04819,-112.2,AZ
238730,NPS,Grand Canyon National Park,CHAR,1994,Campfire,0.1,A,36.16485,-112.11667,AZ
238731,NPS,Grand Canyon National Park,SKY,1994,Campfire,0.1,A,36.16485,-112.11667,AZ
238732,NPS,Grand Canyon National Park,ACE,1994,Campfire,0.1,A,36.16485,-112.11667,AZ
238733,NPS,Grand Canyon National Park,PICK,1994,Campfire,0.1,A,36.16485,-112.11667,AZ
238734,NPS,Grand Canyon National Park,ROPE,1994,Campfire,0.1,A,36.16485,-112.11667,AZ
238735,NPS,Grand Canyon National Park,BREW,1994,Campfire,0.1,A,36.16485,-112.11667,AZ
238736,NPS,Grand Canyon National Park,LOT,1994,Campfire,0.1,A,35.99819,-112.13333,AZ
238737,NPS,Grand Canyon National Park,ROWE WELL,1994,Lightning,0.1,A,36.03153,-112.18333,AZ
238738,NPS,Grand Canyon National Park,TIYO POINT,1994,Lightning,0.1,A,36.33152,-112.1,AZ
238739,NPS,Grand Canyon National Park,SADDLE,1994,Lightning,0.1,A,36.21486,-113.05,AZ
238740,NPS,Grand Canyon National Park,VULCAN,1994,Lightning,0.1,A,36.19819,-113.05,AZ
238741,NPS,Grand Canyon National Park,GRANDVIEW,1994,Lightning,1.0,B,35.98152,-111.98334,AZ
238742,NPS,Grand Canyon National Park,STEEP,1994,Lightning,0.1,A,36.03986,-111.83333,AZ
238743,NPS,Grand Canyon National Park,DV,1994,Lightning,0.1,A,36.04819,-112.0,AZ
238744,NPS,Grand Canyon National Park,JOHNSON,1994,Campfire,0.1,A,36.09819,-112.08333,AZ
238745,NPS,Grand Canyon National Park,BACG,1994,Campfire,0.1,A,36.08152,-112.09167,AZ
238746,NPS,Grand Canyon National Park,BASIN,1994,Lightning,0.2,A,36.26485,-112.11667,AZ
238747,NPS,Grand Canyon National Park,BASE,1994,Campfire,0.1,A,36.04819,-112.15,AZ
238748,NPS,Grand Canyon National Park,SPRING,1994,Lightning,0.1,A,36.31485,-112.21666,AZ
238749,NPS,Grand Canyon National Park,LONG JIM,1994,Lightning,0.7,B,35.9982,-112.08333,AZ
238750,NPS,Grand Canyon National Park,COUGAR,1994,Lightning,0.1,A,36.33332,-112.05073,AZ
238751,NPS,Grand Canyon National Park,SCENIC,1994,Lightning,0.1,A,36.24819,-112.23334,AZ
238752,NPS,Grand Canyon National Park,HADES,1994,Lightning,0.2,A,36.26485,-112.08334,AZ
238753,NPS,Grand Canyon National Park,LOG,1994,Campfire,0.1,A,36.04819,-112.1,AZ
238754,NPS,Grand Canyon National Park,BUDDAH,1994,Lightning,0.1,A,36.24819,-112.11667,AZ
238755,NPS,Grand Canyon National Park,SWAMP,1994,Lightning,0.1,A,36.33152,-112.31667,AZ
238756,NPS,Grand Canyon National Park,TIYO POINT,1994,Lightning,0.2,A,36.18152,-112.13333,AZ
238757,NPS,Grand Canyon National Park,THOMPSON,1994,Lightning,0.5,B,36.26485,-112.05,AZ
238758,NPS,Grand Canyon National Park,VISITOR,1994,Lightning,0.1,A,36.28152,-112.0,AZ
238759,NPS,Grand Canyon National Park,WIDFORSS,1994,Lightning,0.1,A,36.21485,-112.08334,AZ
238760,NPS,Grand Canyon National Park,KANABOWNIT,1994,Lightning,0.1,A,36.24819,-112.21666,AZ
238761,NPS,Grand Canyon National Park,IMPERIAL,1994,Lightning,0.1,A,36.28152,-111.98334,AZ
238762,NPS,Grand Canyon National Park,ZAHN,1994,Campfire,0.1,A,36.00653,-112.075,AZ
238763,NPS,Grand Canyon National Park,BONE,1994,Lightning,0.1,A,36.24818,-112.2,AZ
238764,NPS,Grand Canyon National Park,HONAN,1994,Lightning,3.8,B,36.11485,-111.98333,AZ
238765,NPS,Grand Canyon National Park,ROAR,1994,Campfire,0.1,A,36.19819,-112.05,AZ
238766,NPS,Grand Canyon National Park,CASTLE,1994,Lightning,0.1,A,36.34819,-112.3,AZ
238767,NPS,Grand Canyon National Park,LANCELOT,1994,Lightning,0.1,A,36.31485,-112.25,AZ
238768,NPS,Grand Canyon National Park,COCONINO,1994,Lightning,0.1,A,36.03152,-111.83333,AZ
238769,NPS,Grand Canyon National Park,BONNER,1994,Miscellaneous,0.1,A,36.06486,-112.20834,AZ
238770,NPS,Grand Canyon National Park,PARK,1994,Lightning,0.1,A,36.29819,-111.96667,AZ
238771,NPS,Grand Canyon National Park,GALLON,1994,Campfire,0.1,A,36.8833,-111.8341,AZ
238772,NPS,Grand Canyon National Park,RIDGE,1994,Lightning,0.1,A,36.33152,-112.23333,AZ
238773,NPS,Grand Canyon National Park,CRYSTAL,1994,Lightning,0.1,A,36.27318,-112.17084,AZ
238774,NPS,Grand Canyon National Park,RICE,1994,Campfire,0.1,A,36.04819,-112.13334,AZ
238775,NPS,Grand Canyon National Park,MOHAVE,1994,Lightning,0.1,A,36.04819,-112.16667,AZ
238776,NPS,Grand Canyon National Park,WALDRON,1994,Lightning,0.1,A,36.04819,-112.2,AZ
238777,NPS,Grand Canyon National Park,SUPAI,1994,Lightning,0.1,A,36.04819,-112.15,AZ
238778,NPS,Grand Canyon National Park,ORTIZ,1994,Campfire,0.1,A,36.01486,-111.98333,AZ
238779,NPS,Grand Canyon National Park,DRAGON,1994,Lightning,0.3,B,36.24819,-112.18333,AZ
238780,NPS,Grand Canyon National Park,BRAMLEY,1994,Campfire,0.1,A,36.04819,-112.11666,AZ
238781,NPS,Grand Canyon National Park,ANGEL,1994,Lightning,0.5,B,36.19819,-112.01666,AZ
238782,NPS,Grand Canyon National Park,GREEN,1994,Lightning,0.1,A,36.0,-112.8341,AZ
238783,NPS,Grand Canyon National Park,BIRD,1994,Lightning,2.0,B,36.95,-112.0674,AZ
238784,NPS,Grand Canyon National Park,SPRUCE,1994,Lightning,0.1,A,36.33152,-112.13333,AZ
238785,NPS,Grand Canyon National Park,RAIN,1994,Lightning,0.1,A,36.01486,-112.11667,AZ
238786,NPS,Grand Canyon National Park,TRINITY,1994,Lightning,0.1,A,36.24819,-112.11667,AZ
238787,NPS,Grand Canyon National Park,GRAPEVINE,1994,Lightning,0.6,B,35.98152,-112.06666,AZ
238788,NPS,Grand Canyon National Park,CAN,1994,Campfire,0.1,A,36.04819,-112.16667,AZ
238789,NPS,Grand Canyon National Park,DUMP,1994,Campfire,0.1,A,36.04819,-112.16667,AZ
238790,NPS,Grand Canyon National Park,WARMING,1994,Campfire,0.1,A,36.04819,-112.16667,AZ
238791,NPS,Grand Canyon National Park,GLOBAL,1994,Campfire,0.1,A,36.04819,-112.16667,AZ
238792,NPS,Grand Canyon National Park,GAIA,1994,Campfire,0.1,A,36.04819,-112.16667,AZ
238793,NPS,Grand Canyon National Park,PRODUCT,1994,Campfire,0.1,A,36.04819,-112.16667,AZ
238794,NPS,Grand Canyon National Park,SNAG,1994,Lightning,0.1,A,36.28152,-112.17501,AZ
238795,NPS,Grand Canyon National Park,HANCE CPLX,1994,Arson,4.7,B,36.01486,-111.95,AZ
238796,NPS,Grand Canyon National Park,GREENLAND,1994,Lightning,0.3,B,36.23152,-111.98333,AZ
238797,NPS,Grand Canyon National Park,LISOWSKI,1995,Campfire,0.1,A,36.08442,-112.12736,AZ
238798,NPS,Grand Canyon National Park,RIVER8,1995,Campfire,0.1,A,36.77038,-111.65439,AZ
238799,NPS,Grand Canyon National Park,RIVER11,1995,Campfire,0.1,A,36.73771,-111.69331,AZ
238800,NPS,Grand Canyon National Park,PAPAGO,1995,Campfire,0.1,A,36.03634,-111.83253,AZ
238801,NPS,Grand Canyon National Park,ASPEN51,1995,Campfire,0.1,A,36.0469,-112.11911,AZ
238802,NPS,Grand Canyon National Park,PINE315,1995,Campfire,0.1,A,36.04738,-112.11662,AZ
238803,NPS,Grand Canyon National Park,PINE266,1995,Campfire,0.1,A,36.04737,-112.11729,AZ
238804,NPS,Grand Canyon National Park,BADGER,1995,Campfire,0.1,A,36.77216,-111.65777,AZ
238805,NPS,Grand Canyon National Park,PINE287,1995,Campfire,0.1,A,36.04937,-112.11543,AZ
238806,NPS,Grand Canyon National Park,TUCKUP,1995,Campfire,0.1,A,36.28794,-112.86518,AZ
238807,NPS,Grand Canyon National Park,BIRDSEYE,1995,Lightning,0.1,A,36.14819,-112.16667,AZ
238808,NPS,Grand Canyon National Park,RED CANYON,1995,Debris Burning,2.0,B,36.0482,-111.93333,AZ
238809,NPS,Grand Canyon National Park,PHANTOM,1995,Campfire,0.1,A,36.10058,-112.09422,AZ
238810,NPS,Grand Canyon National Park,TOWAGO,1995,Lightning,0.1,A,36.28152,-112.66667,AZ
238811,NPS,Grand Canyon National Park,ASPEN34,1995,Campfire,0.1,A,36.04751,-112.12128,AZ
238812,NPS,Grand Canyon National Park,MATHER,1995,Campfire,0.1,A,36.04769,-112.11718,AZ
238813,NPS,Grand Canyon National Park,JACKASS,1995,Campfire,0.1,A,36.25788,-112.20773,AZ
238814,NPS,Grand Canyon National Park,SYPHER,1995,Campfire,0.1,A,36.05151,-112.14232,AZ
238815,NPS,Grand Canyon National Park,HEARST,1995,Campfire,0.1,A,35.98189,-111.99834,AZ
238816,NPS,Grand Canyon National Park,MATHER133,1995,Campfire,0.1,A,36.04437,-112.12013,AZ
238817,NPS,Grand Canyon National Park,COBBLER,1995,Campfire,0.1,A,36.04041,-112.11008,AZ
238818,NPS,Grand Canyon National Park,BUGGELN,1995,Miscellaneous,0.1,A,35.98052,-111.94201,AZ
238819,NPS,Grand Canyon National Park,SHOSHONE,1995,Campfire,0.1,A,36.04258,-112.05852,AZ
238820,NPS,Grand Canyon National Park,DRAW,1995,Lightning,0.1,A,35.99155,-112.11389,AZ
238821,NPS,Grand Canyon National Park,WINDYPINES,1995,Campfire,0.1,A,35.9972,-112.09306,AZ
238822,NPS,Grand Canyon National Park,PARTY,1995,Campfire,0.1,A,36.01485,-112.01667,AZ
238823,NPS,Grand Canyon National Park,CASTOR,1995,Lightning,0.1,A,36.12319,-112.31667,AZ
238824,NPS,Grand Canyon National Park,MOLLIE'S,1995,Lightning,75.0,C,36.08986,-113.36667,AZ
238825,NPS,Grand Canyon National Park,LAME,1995,Lightning,98.0,C,36.13153,-113.86666,AZ
238826,NPS,Grand Canyon National Park,SANUP,1995,Lightning,193.0,D,36.11485,-113.86667,AZ
238827,NPS,Grand Canyon National Park,BRIGHTY,1995,Lightning,0.3,B,36.28152,-112.05,AZ
238828,NPS,Grand Canyon National Park,MYSTERY2,1995,Lightning,0.1,A,36.02625,-112.19222,AZ
238829,NPS,Grand Canyon National Park,DRAGON,1995,Lightning,0.1,A,36.25818,-112.13139,AZ
238830,NPS,Grand Canyon National Park,MAPLE200,1995,Campfire,0.1,A,36.04704,-112.11428,AZ
238831,NPS,Grand Canyon National Park,ASPEN 12,1995,Campfire,0.1,A,36.04689,-112.1205,AZ
238832,NPS,Grand Canyon National Park,FLAG,1995,Campfire,0.1,A,36.02808,-112.18323,AZ
238833,NPS,Grand Canyon National Park,QUARRY,1995,Campfire,0.1,A,36.28152,-112.08334,AZ
238834,NPS,Grand Canyon National Park,RAIN,1995,Lightning,0.1,A,36.01486,-112.13889,AZ
238835,NPS,Grand Canyon National Park,HARVEY,1995,Campfire,0.1,A,36.21152,-112.06334,AZ
238836,NPS,Grand Canyon National Park,GERMAN,1995,Campfire,0.1,A,36.25652,-112.1,AZ
238837,NPS,Grand Canyon National Park,VILLAGE,1995,Arson,0.2,A,36.04819,-112.1125,AZ
238838,NPS,Grand Canyon National Park,CEDAR MTN.,1995,Lightning,1.0,B,36.04347,-111.78526,AZ
238839,NPS,Grand Canyon National Park,MATTHES,1995,Lightning,1000.0,F,36.16485,-111.98333,AZ
238840,NPS,Grand Canyon National Park,P-LINE,1995,Lightning,0.1,A,35.98986,-112.05695,AZ
238841,NPS,Grand Canyon National Park,DUCK,1995,Lightning,0.1,A,36.00816,-112.06674,AZ
238842,NPS,Grand Canyon National Park,GROUSE,1995,Lightning,0.1,A,35.99764,-112.08333,AZ
238843,NPS,Grand Canyon National Park,BEDIVERE,1995,Lightning,1.5,B,36.23389,-112.23688,AZ
238844,NPS,Grand Canyon National Park,OUTLET,1995,Lightning,1.0,B,36.2143,-112.12054,AZ
238845,NPS,Grand Canyon National Park,MESA,1995,Lightning,0.1,A,36.6667,-111.9757,AZ
238846,NPS,Grand Canyon National Park,HANDY,1995,Lightning,0.5,B,35.97708,-111.98556,AZ
238847,NPS,Grand Canyon National Park,NEW WATER,1995,Lightning,574.0,E,36.01461,-113.96088,AZ
238848,NPS,Grand Canyon National Park,JICARILLA,1995,Lightning,0.3,B,36.21485,-112.32111,AZ
238849,NPS,Grand Canyon National Park,MATTHES,1995,Lightning,336.0,E,36.16485,-111.98333,AZ
238850,NPS,Grand Canyon National Park,SINKING,1995,Miscellaneous,0.1,A,35.97872,-111.96636,AZ
238851,NPS,Grand Canyon National Park,YAVAPAI,1995,Powerline,0.1,A,36.05249,-112.11885,AZ
238852,NPS,Grand Canyon National Park,MONSOON,1995,Lightning,0.5,B,36.23513,-112.09222,AZ
238853,NPS,Grand Canyon National Park,MIDDLE,1995,Lightning,0.1,A,36.00279,-112.06663,AZ
238854,NPS,Grand Canyon National Park,SAFFRON,1995,Lightning,0.1,A,36.32874,-112.31139,AZ
238855,NPS,Grand Canyon National Park,120,1995,Lightning,0.1,A,36.26845,-112.33011,AZ
238856,NPS,Grand Canyon National Park,FIRE POINT,1995,Lightning,0.5,B,36.35846,-112.34889,AZ
238857,NPS,Grand Canyon National Park,WALLA,1995,Lightning,0.1,A,36.23152,-112.21666,AZ
238858,NPS,Grand Canyon National Park,HINDU,1995,Lightning,38.0,C,36.24511,-112.21536,AZ
238859,NPS,Grand Canyon National Park,TOWER,1995,Lightning,0.1,A,36.0689,-112.15207,AZ
238860,NPS,Grand Canyon National Park,HOPI,1995,Lightning,0.1,A,36.06886,-112.15212,AZ
238861,NPS,Grand Canyon National Park,LITTLE,1995,Lightning,0.7,B,36.2779,-112.12611,AZ
238862,NPS,Grand Canyon National Park,ENTRANCE,1995,Lightning,0.1,A,36.0332,-111.83055,AZ
238863,NPS,Grand Canyon National Park,STRAIGHT,1995,Lightning,0.1,A,36.05709,-111.77351,AZ
238864,NPS,Grand Canyon National Park,RIM,1995,Lightning,0.1,A,36.05505,-112.18134,AZ
238865,NPS,Grand Canyon National Park,GROUPSITE,1995,Lightning,0.1,A,36.02244,-111.97208,AZ
238866,NPS,Grand Canyon National Park,YAVAPAI PT,1995,Smoking,0.1,A,36.07158,-112.11202,AZ
238867,NPS,Grand Canyon National Park,ROBBER,1995,Lightning,5.2,B,36.26735,-112.11833,AZ
238868,NPS,Grand Canyon National Park,O-SPRING,1995,Lightning,4.5,B,36.22097,-112.11639,AZ
238869,NPS,Grand Canyon National Park,WESTERN,1995,Arson,0.1,A,36.05577,-112.11563,AZ
238870,NPS,Grand Canyon National Park,RANGE RD.,1995,Campfire,0.1,A,36.04263,-112.08334,AZ
238871,NPS,Grand Canyon National Park,YAKI,1995,Campfire,0.1,A,36.04819,-112.07778,AZ
238872,NPS,Grand Canyon National Park,VANDERGRAF,1996,Campfire,0.1,A,36.09819,-112.085,AZ
238873,NPS,Grand Canyon National Park,PHANTOM,1996,Campfire,0.1,A,36.11485,-112.01666,AZ
238874,NPS,Grand Canyon National Park,FURBUSH,1996,Campfire,0.1,A,36.20041,-111.90055,AZ
238875,NPS,Grand Canyon National Park,LUONGO,1996,Smoking,0.1,A,36.0493,-112.13555,AZ
238876,NPS,Grand Canyon National Park,TRANSIENT,1996,Campfire,0.1,A,36.04912,-112.13735,AZ
238877,NPS,Grand Canyon National Park,ESCALANTE,1996,Campfire,0.1,A,36.03319,-111.835,AZ
238878,NPS,Grand Canyon National Park,2MILECORNE,1996,Campfire,0.1,A,36.0657,-112.11861,AZ
238879,NPS,Grand Canyon National Park,HAND,1996,Campfire,0.1,A,36.09819,-112.085,AZ
238880,NPS,Grand Canyon National Park,DOMINY,1996,Equipment Use,0.1,A,36.0332,-111.81833,AZ
238881,NPS,Grand Canyon National Park,1.5MILE,1996,Campfire,0.1,A,36.0657,-112.11861,AZ
238882,NPS,Grand Canyon National Park,BOUCHER,1996,Campfire,0.1,A,36.08208,-112.21694,AZ
238883,NPS,Grand Canyon National Park,MCCASLIN,1996,Campfire,0.1,A,36.04931,-112.10195,AZ
238884,NPS,Grand Canyon National Park,SUDDATH,1996,Campfire,0.1,A,36.04931,-112.10195,AZ
238885,NPS,Grand Canyon National Park,FIR #104,1996,Campfire,0.1,A,36.04931,-112.10195,AZ
238886,NPS,Grand Canyon National Park,YAKI,1996,Campfire,0.1,A,36.04931,-112.06805,AZ
238887,NPS,Grand Canyon National Park,CUMMINS,1996,Campfire,0.1,A,36.23319,-113.03584,AZ
238888,NPS,Grand Canyon National Park,PIPECREEK,1996,Campfire,0.1,A,36.23319,-112.08501,AZ
238889,NPS,Grand Canyon National Park,NATOUT#1,1996,Smoking,0.1,A,36.04988,-112.10514,AZ
238890,NPS,Grand Canyon National Park,HANCE,1996,Debris Burning,51.7,C,36.00042,-111.96694,AZ
238891,NPS,Grand Canyon National Park,S ENTRANCE,1996,Miscellaneous,0.1,A,35.99428,-112.11993,AZ
238892,NPS,Grand Canyon National Park,DV #46,1996,Campfire,0.1,A,36.0332,-111.81833,AZ
238893,NPS,Grand Canyon National Park,ROWE WELL,1996,Campfire,0.1,A,36.02258,-112.18221,AZ
238894,NPS,Grand Canyon National Park,LANKFORD,1996,Campfire,0.1,A,36.09819,-112.085,AZ
238895,NPS,Grand Canyon National Park,ASPEN 59,1996,Miscellaneous,0.1,A,36.04746,-112.11755,AZ
238896,NPS,Grand Canyon National Park,MONSMA,1996,Campfire,0.1,A,36.0332,-111.81833,AZ
238897,NPS,Grand Canyon National Park,FIR #82,1996,Campfire,0.1,A,36.04931,-112.10195,AZ
238898,NPS,Grand Canyon National Park,JARRATT,1996,Campfire,0.1,A,36.04931,-112.10195,AZ
238899,NPS,Grand Canyon National Park,TRANSCEPT,1996,Lightning,0.1,A,36.20596,-112.06076,AZ
238900,NPS,Grand Canyon National Park,BRIDGER,1996,Lightning,30.0,C,36.5833,-112.4452,AZ
238901,NPS,Grand Canyon National Park,PIMA,1996,Lightning,0.1,A,36.0595,-112.19107,AZ
238902,NPS,Grand Canyon National Park,SITE 32,1996,Campfire,0.1,A,36.2005,-112.05227,AZ
238903,NPS,Grand Canyon National Park,FARIAS,1996,Campfire,0.1,A,36.20041,-112.05222,AZ
238904,NPS,Grand Canyon National Park,NAT #2,1996,Lightning,0.1,A,36.37794,-112.46391,AZ
238905,NPS,Grand Canyon National Park,BRAHMA,1996,Lightning,0.2,A,36.13218,-112.04,AZ
238906,NPS,Grand Canyon National Park,SAGE 4,1996,Campfire,0.1,A,36.0438,-112.11973,AZ
238907,NPS,Grand Canyon National Park,AB MISC,1996,Lightning,0.1,A,36.08608,-112.20112,AZ
238908,NPS,Grand Canyon National Park,MERLIN,1996,Lightning,0.2,A,36.31652,-112.30056,AZ
238909,NPS,Grand Canyon National Park,DV #23,1996,Campfire,0.1,A,36.0332,-111.81833,AZ
238910,NPS,Grand Canyon National Park,LANCELOT,1996,Lightning,0.2,A,36.31597,-112.26917,AZ
238911,NPS,Grand Canyon National Park,SAGITARIUS,1996,Lightning,26.0,C,36.21485,-112.29723,AZ
238912,NPS,Grand Canyon National Park,FAWN SPRIN,1996,Lightning,0.2,A,36.33661,-112.15523,AZ
238913,NPS,Grand Canyon National Park,CEDAR MTN,1996,Lightning,0.5,B,36.059428,-111.770797,AZ
238914,NPS,Grand Canyon National Park,ELAINE CST,1996,Lightning,0.2,A,36.3239,-112.28802,AZ
238915,NPS,Grand Canyon National Park,DRAGONHEAD,1996,Lightning,0.3,B,36.24877,-112.2182,AZ
238916,NPS,Grand Canyon National Park,THUNDER,1996,Lightning,0.1,A,36.33358,-112.15871,AZ
238917,NPS,Grand Canyon National Park,SOUTH FORK,1996,Lightning,0.1,A,36.33985,-112.175,AZ
238918,NPS,Grand Canyon National Park,PERL,1996,Campfire,0.1,A,36.0493,-112.13555,AZ
238919,NPS,Grand Canyon National Park,EMMA,1996,Lightning,0.2,A,36.29346,-113.15834,AZ
238920,NPS,Grand Canyon National Park,MESA,1996,Lightning,128.0,D,36.33152,-112.5,AZ
238921,NPS,Grand Canyon National Park,JUNIPER,1996,Lightning,0.1,A,36.21669,-112.17143,AZ
238922,NPS,Grand Canyon National Park,BRT ANGEL,1996,Lightning,0.1,A,36.23321,-112.04897,AZ
238923,NPS,Grand Canyon National Park,CHIPS,1996,Equipment Use,0.1,A,36.01928,-112.18201,AZ
238924,NPS,Grand Canyon National Park,BIG SPRING,1996,Lightning,2.0,B,36.31735,-112.21805,AZ
238925,NPS,Grand Canyon National Park,ASPEN #17,1996,Campfire,0.1,A,36.04931,-112.10195,AZ
238926,NPS,Grand Canyon National Park,LONG,1996,Lightning,0.2,A,35.98403,-112.085,AZ
238927,NPS,Grand Canyon National Park,RAINBOW,1996,Lightning,1.0,B,36.31485,-112.31917,AZ
238928,NPS,Grand Canyon National Park,NATURAL #5,1996,Lightning,0.1,A,36.03314,-112.17873,AZ
238929,NPS,Grand Canyon National Park,PIMA CRASH,1996,Equipment Use,0.1,A,36.04819,-112.2,AZ
238930,NPS,Grand Canyon National Park,THOMPSON,1996,Lightning,0.1,A,36.25709,-112.09013,AZ
238931,NPS,Grand Canyon National Park,COFFEE LAK,1996,Lightning,0.1,A,36.30531,-112.14821,AZ
238932,NPS,Grand Canyon National Park,SO SPRINGS,1996,Lightning,0.1,A,36.31362,-112.26121,AZ
238933,NPS,Grand Canyon National Park,LANCELOT 2,1996,Lightning,200.0,D,36.31457,-112.26638,AZ
238934,NPS,Grand Canyon National Park,RANGE RD,1996,Lightning,0.1,A,36.25817,-112.07675,AZ
238935,NPS,Grand Canyon National Park,PONDEROSA,1996,Lightning,0.1,A,36.30811,-112.25897,AZ
238936,NPS,Grand Canyon National Park,DV #36,1996,Campfire,0.1,A,36.0332,-111.81833,AZ
238937,NPS,Grand Canyon National Park,IMPERIAL,1996,Lightning,0.5,B,36.27889,-112.01838,AZ
238938,NPS,Grand Canyon National Park,GREEN,1996,Lightning,0.1,A,36.3352,-112.21213,AZ
238939,NPS,Grand Canyon National Park,STEAMBOAT,1996,Lightning,0.1,A,36.36641,-112.40004,AZ
238940,NPS,Grand Canyon National Park,PHANTOMCRK,1996,Campfire,0.1,A,36.09986,-112.085,AZ
238941,NPS,Grand Canyon National Park,JOHNSON,1996,Campfire,0.1,A,36.09986,-112.085,AZ
238942,NPS,Grand Canyon National Park,CAMPER,1996,Campfire,0.1,A,36.03319,-112.1525,AZ
238943,NPS,Grand Canyon National Park,WHEELER,1996,Lightning,4.0,B,36.27291,-112.40611,AZ
238944,NPS,Grand Canyon National Park,ASPEN 7,1996,Debris Burning,0.1,A,36.04792,-112.11663,AZ
238945,NPS,Grand Canyon National Park,SPRING,1996,Lightning,0.5,B,36.34373,-112.31245,AZ
238946,NPS,Grand Canyon National Park,BOUNDARY,1996,Campfire,0.1,A,36.04435,-112.12356,AZ
238947,NPS,Grand Canyon National Park,DV FIRE,1996,Campfire,0.1,A,35.96577,-111.98192,AZ
238948,NPS,Grand Canyon National Park,RIDGE,1996,Lightning,0.2,A,36.30029,-112.19705,AZ
238949,NPS,Grand Canyon National Park,NATOUT#6,1996,Lightning,0.1,A,35.99819,-112.06667,AZ
238950,NPS,Grand Canyon National Park,TOWER,1996,Lightning,0.2,A,36.30935,-112.24459,AZ
238951,NPS,Grand Canyon National Park,MASWIK6709,1996,Campfire,0.1,A,36.08208,-112.21694,AZ
238952,NPS,Grand Canyon National Park,GRANDVIEW,1996,Lightning,0.1,A,35.96566,-111.9596,AZ
238953,NPS,Grand Canyon National Park,WIDFORSS,1996,Lightning,0.2,A,36.22674,-112.07095,AZ
238954,NPS,Grand Canyon National Park,OUTLET,1996,Lightning,0.1,A,36.22228,-112.11079,AZ
238955,NPS,Grand Canyon National Park,NATOUT7,1996,Lightning,0.1,A,35.96561,-111.95965,AZ
238956,NPS,Grand Canyon National Park,CAMPER 2,1996,Campfire,0.1,A,36.18099,-112.37561,AZ
238957,NPS,Grand Canyon National Park,PASTUREWAS,1996,Campfire,0.1,A,36.11486,-112.28556,AZ
238958,NPS,Grand Canyon National Park,NAT OUT8,1996,Lightning,0.1,A,36.21913,-112.05248,AZ
238959,NPS,Grand Canyon National Park,UNCLE JIM,1996,Lightning,0.2,A,36.21607,-112.03679,AZ
238960,NPS,Grand Canyon National Park,UNCLE JIM2,1996,Lightning,0.1,A,36.21669,-112.0364,AZ
238961,NPS,Grand Canyon National Park,MANZANITA,1996,Lightning,0.1,A,36.19301,-112.01903,AZ
238962,NPS,Grand Canyon National Park,DUTTON,1996,Lightning,2.0,B,36.29818,-112.37472,AZ
238963,NPS,Grand Canyon National Park,ALBRIGHT,1996,Lightning,0.1,A,36.05764,-112.11861,AZ
238964,NPS,Grand Canyon National Park,CHUCK,1996,Campfire,0.1,A,36.0168,-112.1525,AZ
238965,NPS,Grand Canyon National Park,MILLER,1996,Campfire,0.1,A,36.0332,-112.10195,AZ
238966,NPS,Grand Canyon National Park,CASTLE,1996,Lightning,0.1,A,36.33346,-112.28581,AZ
238967,NPS,Grand Canyon National Park,PLANE CRAS,1996,Equipment Use,0.1,A,36.04147,-112.11176,AZ
238968,NPS,Grand Canyon National Park,BEDIVERE,1996,Lightning,1.0,B,36.24958,-112.23501,AZ
238969,NPS,Grand Canyon National Park,OKTOBER,1996,Lightning,12.0,C,36.31485,-112.26639,AZ
238970,NPS,Grand Canyon National Park,BASS,1996,Lightning,11.0,C,36.36457,-112.35,AZ
238971,NPS,Grand Canyon National Park,YAVAPAI,1996,Smoking,0.1,A,36.04931,-112.10195,AZ
238972,NPS,Grand Canyon National Park,TURKEY DRA,1996,Miscellaneous,0.5,B,36.26207,-112.1,AZ
